0.000000	0.000000	1.500000	0.139660	0.167155	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.225337	-0.004869	0.782697	0.028175	0.005850	-0.019086	-7.060996	2.625523	22.079492	0.191059	0.416209	0.072273	-0.041194	0.059666	1.000000	0.016692	0.107621	0.022345	22.079492	0.041409	0.154501	
0.000000	0.000000	1.500000	-0.003171	0.026072	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.228753	-0.005458	0.773338	0.039554	0.004556	-0.023645	-0.102466	-0.017668	-0.280775	0.341377	-0.038816	-0.136785	-0.029427	-0.002584	0.999736	-0.021379	0.151087	0.017403	-0.280775	-0.078372	0.169666	
0.000000	0.000000	1.500000	-0.001064	0.016811	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.229299	-0.005525	0.771224	0.042238	0.003239	-0.024637	-0.016380	-0.002006	-0.063425	0.080518	-0.039517	-0.029758	-0.042947	-0.004237	0.822891	-0.014091	0.161338	0.012372	-0.063425	-0.017050	0.203525	
0.000000	0.000000	1.500000	-0.001496	0.016303	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.229672	-0.005693	0.770009	0.041814	-0.002914	-0.025065	-0.011207	-0.005041	-0.036444	-0.012715	-0.184591	-0.012838	-0.034758	-0.035163	0.429961	-0.013132	0.159720	-0.011131	-0.036444	-0.007356	0.234452	
0.000000	0.000000	1.500000	-0.004383	0.016882	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.230074	-0.006508	0.771116	0.038268	-0.013875	-0.026410	-0.012052	-0.024455	0.033213	-0.106408	-0.328828	-0.040360	-0.019135	-0.069599	0.309639	-0.018045	0.146171	-0.052999	0.033213	-0.023124	0.280606	
0.000000	0.000000	1.500000	-0.003080	0.016364	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.230292	-0.007005	0.773196	0.034128	-0.020010	-0.026382	-0.006533	-0.014890	0.062410	-0.124184	-0.184051	0.000838	-0.009243	-0.083849	0.302301	-0.014132	0.130360	-0.076433	0.062410	0.000480	0.300498	
0.000000	0.000000	1.500000	-0.003904	0.017963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.230781	-0.007645	0.776990	0.029417	-0.026610	-0.028129	-0.014667	-0.019226	0.113824	-0.141336	-0.198009	-0.052404	0.002430	-0.105615	0.317974	-0.025178	0.112364	-0.101644	0.113824	-0.030025	0.333342	
0.000000	0.000000	1.500000	-0.002823	0.019274	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.231491	-0.008016	0.781728	0.024668	-0.030062	-0.029292	-0.021316	-0.011101	0.142128	-0.142462	-0.103550	-0.034878	0.012552	-0.111904	0.338759	-0.027795	0.094225	-0.114829	0.142128	-0.019983	0.366324	
0.000000	0.000000	1.500000	-0.001921	0.020361	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.232377	-0.008164	0.787209	0.021775	-0.031140	-0.031050	-0.026584	-0.004448	0.164421	-0.086790	-0.032329	-0.052749	0.014883	-0.110798	0.354035	-0.036122	0.083175	-0.118945	0.164421	-0.030223	0.401149	
0.000000	0.000000	1.500000	-0.002319	0.021867	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.233526	-0.008377	0.793500	0.020486	-0.028481	-0.031972	-0.034457	-0.006402	0.188729	-0.038677	0.079751	-0.027661	0.012599	-0.093127	0.366991	-0.037083	0.078250	-0.108790	0.188729	-0.015848	0.433515	
0.000000	0.000000	1.500000	-0.002185	0.023593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.234979	-0.008545	0.800448	0.020316	-0.022605	-0.031625	-0.043610	-0.005036	0.208452	-0.005094	0.176295	0.010423	0.007630	-0.070634	0.378719	-0.032697	0.077602	-0.086344	0.208452	0.005972	0.467069	
0.000000	0.000000	1.500000	-0.001572	0.024780	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.236603	-0.008578	0.808142	0.021044	-0.015124	-0.030095	-0.048723	-0.000996	0.230818	0.021830	0.224427	0.045884	0.000657	-0.050286	0.389720	-0.025168	0.080381	-0.057769	0.230818	0.026290	0.501019	
0.000000	0.000000	1.500000	0.000145	0.024874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.238171	-0.008253	0.816362	0.023285	-0.007173	-0.029819	-0.047014	0.009754	0.246609	0.067226	0.238520	0.008279	-0.011964	-0.031361	0.399600	-0.029549	0.088941	-0.027400	0.246609	0.004744	0.533670	
