0.198029	0.131962	0.000000	0.000000	0.000000	0.000000	0.622671	0.412379	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.917278	0.675886	0.000000	0.000000	0.356361	
0.260207	0.172894	0.000000	0.000000	0.000000	0.000000	0.621683	0.409754	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.935274	0.675886	0.000000	0.000000	0.421942	
0.322341	0.213772	0.000000	0.000000	0.000000	0.000000	0.620420	0.406398	0.000000	0.000000	0.000000	0.000000	0.001350	0.000681	0.000000	0.000000	0.000000	0.000000	0.013500	0.006807	0.000000	0.000000	0.000000	0.045379	0.950286	0.675679	0.013500	0.045379	0.521380	
0.384337	0.254172	0.000000	0.000000	0.000000	0.000000	0.618892	0.402355	0.000000	0.000000	0.000000	0.000000	0.004527	0.003171	0.000000	0.000000	0.000000	0.009204	0.031772	0.024903	0.000000	0.000000	0.000000	0.164061	0.968215	0.675082	0.032000	0.164061	0.631247	
0.446322	0.294538	0.000000	0.000000	0.000000	0.000000	0.617066	0.397508	0.000000	0.000000	0.000000	0.000000	0.011516	0.009903	0.000000	0.000000	0.000000	0.055224	0.069891	0.067316	0.000000	0.000000	0.000000	0.422370	0.999876	0.673544	0.073500	0.422370	0.736807	
0.507802	0.333665	0.000000	0.000000	0.000000	0.000000	0.615032	0.392181	0.000000	0.000000	0.000000	0.000000	0.020903	0.019826	0.000000	0.000000	0.000000	0.113516	0.093863	0.099235	0.000000	0.000000	0.000000	0.586431	1.000000	0.672460	0.104500	0.586431	0.818763	
0.569201	0.372591	0.000000	0.000000	0.000000	0.000000	0.612701	0.386067	0.000000	0.000000	0.000000	0.000000	0.031983	0.031747	0.000000	0.000000	0.000000	0.176410	0.110799	0.119208	0.000000	0.000000	0.000000	0.652753	1.000000	0.671871	0.130000	0.652753	0.918490	
0.630350	0.410866	0.000000	0.000000	0.000000	0.000000	0.610106	0.379287	0.000000	0.000000	0.000000	0.000000	0.044455	0.046222	0.000000	0.000000	0.000000	0.253110	0.124725	0.144754	0.000000	0.000000	0.000000	0.726057	1.000000	0.670791	0.157000	0.726057	1.018385	
0.691222	0.448433	0.000000	0.000000	0.000000	0.000000	0.607246	0.371848	0.000000	0.000000	0.000000	0.000000	0.059361	0.061513	0.000000	0.000000	0.000000	0.319072	0.149057	0.152912	0.000000	0.000000	0.000000	0.656244	1.000000	0.669808	0.189500	0.656244	1.118384	
0.751808	0.485225	0.000000	0.000000	0.000000	0.000000	0.604123	0.363765	0.000000	0.000000	0.000000	0.000000	0.076338	0.078848	0.000000	0.000000	0.000000	0.380432	0.169771	0.173346	0.000000	0.000000	0.000000	0.652753	1.000000	0.667456	0.222000	0.652753	1.219095	
0.812067	0.521177	0.000000	0.000000	0.000000	0.000000	0.600739	0.355055	0.000000	0.000000	0.000000	0.000000	0.094307	0.098678	0.000000	0.000000	0.000000	0.449462	0.179690	0.198298	0.000000	0.000000	0.000000	0.670206	1.000000	0.584345	0.248000	0.670206	1.318680	
0.871967	0.556226	0.000000	0.000000	0.000000	0.000000	0.597095	0.345728	0.000000	0.000000	0.000000	0.000000	0.113739	0.121010	0.000000	0.000000	0.000000	0.513890	0.194318	0.223326	0.000000	0.000000	0.000000	0.659734	1.000000	0.089731	0.279000	0.659734	1.418252	
0.931486	0.590311	0.000000	0.000000	0.000000	0.000000	0.593193	0.335803	0.000000	0.000000	0.000000	0.000000	0.134630	0.145902	0.000000	0.000000	0.000000	0.578318	0.208909	0.248919	0.000000	0.000000	0.000000	0.628319	1.000000	-0.394688	0.311000	0.628319	1.518232	
0.990602	0.623374	0.000000	0.000000	0.000000	0.000000	0.589034	0.325297	0.000000	0.000000	0.000000	0.000000	0.157280	0.172351	0.000000	0.000000	0.000000	0.632008	0.226502	0.264484	0.000000	0.000000	0.000000	0.530580	1.000000	-0.677047	0.339000	0.530580	1.618240	
1.049289	0.655356	0.000000	0.000000	0.000000	0.000000	0.584620	0.314229	0.000000	0.000000	0.000000	0.000000	0.182702	0.199050	0.000000	0.000000	0.000000	0.668824	0.254219	0.266992	0.000000	0.000000	0.000000	0.345575	1.000000	-0.676845	0.365000	0.345575	1.718243	
1.107536	0.686205	0.000000	0.000000	0.000000	0.000000	0.579954	0.302618	0.000000	0.000000	0.000000	0.000000	0.211880	0.226463	0.000000	0.000000	0.000000	0.688766	0.291787	0.274128	0.000000	0.000000	0.000000	0.174533	1.000000	-0.676473	0.399500	0.174533	1.818293	
1.165286	0.715863	0.000000	0.000000	0.000000	0.000000	0.575036	0.290482	0.000000	0.000000	0.000000	0.000000	0.244624	0.253792	0.000000	0.000000	0.000000	0.691834	0.327436	0.273296	0.000000	0.000000	0.000000	0.010472	1.000000	-0.675927	0.426500	0.010472	1.918229	
1.222535	0.744285	0.000000	0.000000	0.000000	0.000000	0.569869	0.277841	0.000000	0.000000	0.000000	0.000000	0.281532	0.280425	0.000000	0.000000	0.000000	0.678028	0.369078	0.266331	0.000000	0.000000	0.000000	-0.160570	1.000000	-0.675161	0.454500	-0.160570	2.018287	
1.279256	0.771419	0.000000	0.000000	0.000000	0.000000	0.564456	0.264724	0.000000	0.000000	0.000000	0.000000	0.323721	0.305955	0.000000	0.000000	0.000000	0.647348	0.421894	0.255294	0.000000	0.000000	0.000000	-0.338594	1.000000	-0.674174	0.490500	-0.338594	2.118249	
1.335422	0.797217	0.000000	0.000000	0.000000	0.000000	0.558799	0.251146	0.000000	0.000000	0.000000	0.000000	0.370529	0.328829	0.000000	0.000000	0.000000	0.599794	0.468081	0.228748	0.000000	0.000000	0.000000	-0.502655	0.991138	-0.673122	0.515500	-0.502655	2.218258	
1.391013	0.821640	0.000000	0.000000	0.000000	0.000000	0.552897	0.237125	0.000000	0.000000	0.000000	0.000000	0.422459	0.347785	0.000000	0.000000	0.000000	0.533832	0.519300	0.189558	0.000000	0.000000	0.000000	-0.673697	0.975700	-0.626386	0.543500	-0.673697	2.318701	
1.446000	0.844633	0.000000	0.000000	0.000000	0.000000	0.546760	0.222710	0.000000	0.000000	0.000000	0.000000	0.478537	0.363935	0.000000	0.000000	0.000000	0.461734	0.560778	0.161495	0.000000	0.000000	0.000000	-0.701622	0.952297	-0.191604	0.574000	-0.701622	2.418688	
1.500361	0.866173	0.000000	0.000000	0.000000	0.000000	0.540385	0.207903	0.000000	0.000000	0.000000	0.000000	0.538240	0.378697	0.000000	0.000000	0.000000	0.398840	0.597030	0.147624	0.000000	0.000000	0.000000	-0.638791	0.920133	0.126707	0.607500	-0.638791	2.518289	
1.554073	0.886209	0.000000	0.000000	0.000000	0.000000	0.533777	0.192736	0.000000	0.000000	0.000000	0.000000	0.601379	0.391683	0.000000	0.000000	0.000000	0.340548	0.631387	0.129855	0.000000	0.000000	0.000000	-0.589921	0.884217	0.406445	0.638500	-0.589921	2.618264	
1.607112	0.904710	0.000000	0.000000	0.000000	0.000000	0.526938	0.177236	0.000000	0.000000	0.000000	0.000000	0.666706	0.404931	0.000000	0.000000	0.000000	0.296062	0.653270	0.132480	0.000000	0.000000	0.000000	-0.425860	0.849013	0.590138	0.663500	-0.425860	2.718232	
1.659456	0.921647	0.000000	0.000000	0.000000	0.000000	0.519870	0.161428	0.000000	0.000000	0.000000	0.000000	0.734458	0.420755	0.000000	0.000000	0.000000	0.276120	0.677524	0.158241	0.000000	0.000000	0.000000	-0.216421	0.812264	0.616789	0.695000	-0.216421	2.818246	
1.711082	0.936990	0.000000	0.000000	0.000000	0.000000	0.512577	0.145340	0.000000	0.000000	0.000000	0.000000	0.805356	0.439001	0.000000	0.000000	0.000000	0.266916	0.708979	0.182465	0.000000	0.000000	0.000000	-0.073304	0.772616	0.572178	0.732000	-0.073304	2.918254	
1.761980	0.950709	0.000000	0.000000	0.000000	0.000000	0.505063	0.129002	0.000000	0.000000	0.000000	0.000000	0.877400	0.460243	0.000000	0.000000	0.000000	0.269984	0.720443	0.212415	0.000000	0.000000	0.000000	0.083776	0.741139	0.449286	0.751000	0.083776	3.018260	
1.812101	0.962783	0.000000	0.000000	0.000000	0.000000	0.497330	0.112440	0.000000	0.000000	0.000000	0.000000	0.947922	0.485958	0.000000	0.000000	0.000000	0.294528	0.705218	0.257154	0.000000	0.000000	0.000000	0.275762	0.719075	0.148968	0.749500	0.275762	3.118259	
1.861441	0.973192	0.000000	0.000000	0.000000	0.000000	0.489381	0.095682	0.000000	0.000000	0.000000	0.000000	1.015529	0.516784	0.000000	0.000000	0.000000	0.337480	0.676067	0.308262	0.000000	0.000000	0.000000	0.446804	0.697467	-0.205333	0.740000	0.446804	3.218283	
1.909976	0.981918	0.000000	0.000000	0.000000	0.000000	0.481219	0.078754	0.000000	0.000000	0.000000	0.000000	1.080670	0.551191	0.000000	0.000000	0.000000	0.392704	0.651415	0.344072	0.000000	0.000000	0.000000	0.457276	0.668015	-0.619295	0.733500	0.457276	3.318666	
1.957695	0.988941	0.000000	0.000000	0.000000	0.000000	0.472852	0.061700	0.000000	0.000000	0.000000	0.000000	1.142422	0.585083	0.000000	0.000000	0.000000	0.438724	0.617517	0.338915	0.000000	0.000000	0.000000	0.296706	0.645644	-0.676920	0.703000	0.296706	3.418325	
2.004552	0.994253	0.000000	0.000000	0.000000	0.000000	0.464280	0.044535	0.000000	0.000000	0.000000	0.000000	1.206864	0.614649	0.000000	0.000000	0.000000	0.426452	0.644418	0.295657	0.000000	0.000000	0.000000	0.017453	0.615516	-0.675964	0.709000	0.017453	3.518307	
2.050544	0.997846	0.000000	0.000000	0.000000	0.000000	0.455506	0.027293	0.000000	0.000000	0.000000	0.000000	1.268747	0.638046	0.000000	0.000000	0.000000	0.403442	0.618826	0.233977	0.000000	0.000000	0.000000	-0.185005	0.613395	-0.674930	0.661000	-0.185005	3.618359	
2.095649	0.999711	0.000000	0.000000	0.000000	0.000000	0.446535	0.010004	0.000000	0.000000	0.000000	0.000000	1.330648	0.660051	0.000000	0.000000	0.000000	0.395772	0.619017	0.220049	0.000000	0.000000	0.000000	-0.237365	0.588158	-0.674609	0.656000	-0.237365	3.718328	
2.139847	0.999846	0.000000	0.000000	0.000000	0.000000	0.437371	-0.007303	0.000000	0.000000	0.000000	0.000000	1.389417	0.677053	0.000000	0.000000	0.000000	0.368160	0.587691	0.170019	0.000000	0.000000	0.000000	-0.352557	0.587620	-0.673856	0.609500	-0.352557	3.818339	
2.183120	0.998251	0.000000	0.000000	0.000000	0.000000	0.428018	-0.024597	0.000000	0.000000	0.000000	0.000000	1.449480	0.683621	0.000000	0.000000	0.000000	0.288392	0.600626	0.065675	0.000000	0.000000	0.000000	-0.719076	0.584197	-0.671205	0.594500	-0.719076	3.918336	
