0.000000	0.000000	1.500000	-0.081426	0.149690	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.932887	0.009568	0.758781	0.050351	-0.011451	0.485475	-4.453999	-2.524572	21.698167	0.945180	-0.276941	-7.364248	-0.015498	-0.003281	1.000000	0.121842	0.192326	-0.043738	21.698167	-4.219403	0.150427	
0.000000	0.000000	1.500000	-0.009909	-0.046933	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.936340	0.009121	0.759217	0.068753	0.008134	0.182055	0.103596	-0.013401	0.013082	0.552055	0.587553	-9.102603	0.055076	0.027846	0.999745	0.370663	0.262615	0.031071	0.013082	-5.215408	0.161943	
0.000000	0.000000	1.500000	-0.008248	-0.037574	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.937530	0.007699	0.758799	0.077442	0.020505	0.075552	0.035679	-0.042672	-0.012528	0.260690	0.371127	-3.195087	0.002634	0.077914	0.849096	0.379130	0.295808	0.078325	-0.012528	-1.830650	0.193975	
0.000000	0.000000	1.500000	-0.008819	-0.040189	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.939131	0.005364	0.758860	0.081628	0.033296	-0.014155	0.048035	-0.070060	0.001802	0.125572	0.383722	-2.691208	0.001280	0.105706	0.465601	0.362756	0.311796	0.127182	0.001802	-1.541949	0.226772	
0.000000	0.000000	1.500000	-0.007561	-0.042295	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.940942	0.002629	0.759806	0.087761	0.040729	-0.090811	0.054318	-0.082028	0.028405	0.183993	0.222975	-2.299678	-0.014099	0.124921	0.329268	0.329683	0.335223	0.155572	0.028405	-1.317619	0.259883	
0.000000	0.000000	1.500000	-0.009769	-0.045954	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.943191	-0.001316	0.761665	0.084897	0.038875	-0.158282	0.067490	-0.118353	0.055751	-0.085911	-0.055619	-2.024126	0.014313	0.097957	0.306558	0.293425	0.324284	0.148490	0.055751	-1.159739	0.294912	
0.000000	0.000000	1.500000	-0.009540	-0.049311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.945838	-0.005856	0.764400	0.078699	0.029287	-0.217060	0.079392	-0.136198	0.082067	-0.185940	-0.287638	-1.763346	0.033594	0.064750	0.312177	0.249427	0.300609	0.111867	0.082067	-1.010323	0.326417	
0.000000	0.000000	1.500000	-0.011276	-0.051066	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.948452	-0.011311	0.767624	0.070868	0.013254	-0.266228	0.078428	-0.163660	0.096720	-0.234927	-0.480969	-1.475035	0.049312	0.040513	0.321737	0.196080	0.270698	0.050628	0.096720	-0.845133	0.361160	
0.000000	0.000000	1.500000	-0.010819	-0.053378	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.951264	-0.017112	0.771519	0.062242	-0.005367	-0.306497	0.084352	-0.174022	0.116833	-0.258798	-0.558652	-1.208062	0.064187	0.019154	0.330968	0.134789	0.237746	-0.020502	0.116833	-0.692169	0.393014	
0.000000	0.000000	1.500000	-0.012071	-0.051755	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.953361	-0.023274	0.775860	0.058870	-0.024370	-0.338289	0.062910	-0.184859	0.130246	-0.101168	-0.570083	-0.953767	0.062583	-0.000641	0.340447	0.065223	0.224865	-0.093087	0.130246	-0.546468	0.426378	
0.000000	0.000000	1.500000	-0.012825	-0.052576	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.955324	-0.029790	0.780667	0.054818	-0.040012	-0.364438	0.058901	-0.195481	0.144188	-0.121545	-0.469260	-0.784481	0.071892	-0.021467	0.348486	0.000573	0.209390	-0.152835	0.144188	-0.449475	0.459812	
0.000000	0.000000	1.500000	-0.013166	-0.049697	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.956449	-0.036168	0.785960	0.052693	-0.049561	-0.384581	0.033755	-0.191355	0.158792	-0.063748	-0.286454	-0.604278	0.070584	-0.033582	0.356343	-0.057902	0.201273	-0.189308	0.158792	-0.346226	0.493243	
