-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 0.000	 0.000	 -0.000	 -0.000	 0.000033	 0.0000	 0.0545	 0.0592	 0.9533	 0.0000	 -0.0001	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.000	 0.000	 -0.000	 -0.000	 0.061880	 0.0000	 0.0545	 0.0592	 0.9583	 0.0001	 -0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.000	 0.000	 -0.000	 -0.000	 0.046801	 0.0000	 0.0544	 0.0592	 0.9528	 0.0000	 -0.0000	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.000	 0.000	 -0.000	 -0.000	 0.046822	 0.0000	 0.0545	 0.0591	 0.9504	 0.0000	 0.0000	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.000	 0.000	 -0.000	 -0.000	 0.046778	 0.0000	 0.0544	 0.0592	 0.9520	 0.0000	 -0.0000	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.000	 0.000	 -0.000	 -0.000	 0.046799	 0.0000	 0.0546	 0.0593	 0.9585	 0.0000	 -0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.000	 0.000	 -0.000	 -0.000	 0.046803	 0.0000	 0.0544	 0.0591	 0.9590	 -0.0000	 -0.0001	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.000	 0.000	 -0.000	 -0.000	 0.046775	 0.0000	 0.0546	 0.0607	 0.9582	 0.0000	 0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.000	 0.000	 -0.000	 -0.000	 0.046793	 0.0000	 0.0547	 0.0625	 0.9527	 0.0000	 0.0001	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.000	 0.000	 -0.000	 -0.000	 0.046856	 0.0000	 0.0545	 0.0591	 0.9582	 0.0000	 0.0000	 -0.0002
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.000	 0.000	 -0.000	 -0.000	 0.046750	 0.0000	 0.0545	 0.0593	 0.9549	 0.0001	 0.0000	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.000	 0.000	 -0.000	 -0.000	 0.046801	 0.0000	 0.0544	 0.0592	 0.9506	 0.0001	 0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.000	 0.000	 -0.000	 -0.000	 0.046800	 0.0000	 0.0531	 0.0592	 0.9491	 0.0000	 0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.000	 0.000	 -0.000	 -0.000	 0.046790	 0.0000	 0.0544	 0.0592	 0.9504	 0.0000	 -0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.000	 0.000	 -0.000	 -0.000	 0.046830	 0.0000	 0.0545	 0.0592	 0.9555	 -0.0000	 0.0000	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.000	 0.000	 -0.000	 -0.000	 0.046715	 0.0000	 0.0545	 0.0591	 0.9578	 -0.0000	 0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.000	 0.000	 -0.000	 -0.000	 0.046859	 0.0000	 0.0545	 0.0592	 0.9585	 0.0000	 0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.000	 0.000	 -0.000	 -0.000	 0.046783	 0.0000	 0.0545	 0.0591	 0.9530	 0.0001	 0.0001	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046858	 0.0000	 0.0544	 0.0592	 0.9576	 0.0001	 0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046738	 0.0000	 0.0546	 0.0594	 0.9585	 0.0000	 0.0001	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046818	 0.0000	 0.0545	 0.0600	 0.9505	 0.0000	 0.0000	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046781	 0.0000	 0.0547	 0.0631	 0.9575	 0.0000	 0.0000	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046758	 0.0000	 0.0545	 0.0588	 0.9536	 -0.0000	 0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046816	 0.0000	 0.0528	 0.0592	 0.9586	 0.0000	 -0.0000	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046775	 0.0000	 0.0548	 0.0592	 0.9583	 0.0000	 0.0001	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046844	 0.0000	 0.0544	 0.0592	 0.9528	 -0.0000	 0.0001	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046786	 0.0000	 0.0545	 0.0592	 0.9507	 0.0000	 -0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046802	 0.0000	 0.0545	 0.0592	 0.9574	 0.0000	 0.0001	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046817	 0.0000	 0.0545	 0.0591	 0.9492	 0.0000	 -0.0000	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046783	 0.0000	 0.0546	 0.0592	 0.9589	 0.0000	 0.0000	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046865	 0.0000	 0.0547	 0.0592	 0.9583	 -0.0000	 0.0001	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046759	 0.0000	 0.0544	 0.0592	 0.9584	 0.0000	 0.0001	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046745	 0.0000	 0.0544	 0.0592	 0.9515	 0.0000	 -0.0000	 0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046879	 0.0000	 0.0616	 0.0587	 0.9521	 -0.0000	 0.0001	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046711	 0.0000	 0.0549	 0.0591	 0.9539	 0.0000	 -0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046782	 0.0000	 0.0548	 0.0592	 0.9501	 0.0000	 -0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046809	 0.0000	 0.0545	 0.0592	 0.9584	 0.0000	 -0.0000	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046804	 0.0000	 0.0545	 0.0592	 0.9508	 0.0000	 0.0001	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046795	 0.0000	 0.0545	 0.0608	 0.9505	 0.0000	 0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.015	 -0.048	 -0.001	 0.000	 -0.000	 -0.000	 0.046816	 0.0000	 0.0544	 0.0572	 0.9539	 0.0000	 -0.0000	 0.0000
