-0.014545,-0.014051,-0.012337,-0.0095987,-0.0073018,-0.0050793,-0.0047057,-0.0048546,-0.0059316,-0.010282,-0.015965,-0.018509,-0.026789,-0.03177,-0.036313,-0.04315,-0.046,-0.051404,-0.054607,-0.058337,-0.065971,-0.070828,-0.075973,-0.081633,-0.083959,-0.085227,-0.087839,-0.089897,-0.091326,-0.092037,-0.0931,-0.095175,-0.097491,-0.1004,-0.10323,-0.10455,-0.10745,-0.11328,-0.11592,-0.11987,-0.12371,-0.12486,-0.12657,-0.13037,-0.13261,-0.13549,-0.13642,-0.13806,-0.13902,-0.14015,-0.14241,-0.14313,-0.14578,-0.14783,-0.14907,-0.15061,-0.15125,-0.15271,-0.15274,-0.15426,-0.15503,-0.15603,-0.15892,-0.16046,-0.16276,-0.16426,-0.16503,-0.16639,-0.1669,-0.16881,-0.17113,-0.17151,-0.17323,-0.17396,-0.17496,-0.17544,-0.17511,-0.17492,-0.1748,-0.17558,-0.17783,-0.17867,-0.17982,-0.18226,-0.18311,-0.18376,-0.1847,-0.18591,-0.1863,-0.18711,-0.18629,-0.18701,-0.18681,-0.18705,-0.18857,-0.19088,-0.19189,-0.19414,-0.19526,-0.195,-0.19664,-0.19659,-0.19745,-0.19884,-0.19979,-0.20295,-0.20515,-0.20733,-0.21089,-0.21068,-0.21118,-0.21112,-0.21107,-0.21093,-0.21025,-0.20965,-0.20945,-0.20845,-0.20874,-0.20852,-0.2083,-0.20917,-0.20985,-0.20984,-0.2121,-0.21528,-0.21761,-0.21971,-0.22089,-0.22101,-0.2224,-0.22257,-0.22312,-0.22323,-0.22443,-0.22708,-0.229,-0.23202,-0.2343,-0.23459,-0.23228,-0.2305,-0.22898,-0.22857,-0.22939,-0.23051,-0.23125,-0.23194,-0.2317,-0.23019,-0.2307,-0.23199,-0.23299,-0.23266,-0.23358,-0.23518,-0.23527,-0.23479,-0.23413,-0.23223,-0.2335,-0.2342,-0.23583,-0.23699,-0.23708,-0.23624,-0.23673,-0.23542,-0.23539,-0.23279,-0.22964,-0.22707,-0.22534,-0.22518,-0.22312,-0.22337,-0.22198,-0.22376,-0.22361
-0.023043,-0.020644,-0.017983,-0.016449,-0.013966,-0.010322,-0.0082659,-0.0033466,-0.00017326,0.0041153,0.01055,0.013194,0.017895,0.021519,0.027796,0.033809,0.035313,0.03974,0.041771,0.042551,0.04327,0.044172,0.045263,0.04644,0.047082,0.049171,0.051096,0.052505,0.053774,0.05599,0.058398,0.059354,0.060524,0.062435,0.064484,0.064519,0.066191,0.068471,0.069611,0.070317,0.071411,0.072126,0.073436,0.073444,0.075413,0.075358,0.075419,0.076857,0.077437,0.079033,0.080589,0.080787,0.081849,0.082405,0.082861,0.08355,0.084473,0.085988,0.087511,0.088678,0.089685,0.090122,0.090238,0.090841,0.092002,0.09184,0.09174,0.09227,0.092447,0.092801,0.092729,0.092792,0.092814,0.093932,0.095644,0.098159,0.098488,0.099411,0.098731,0.10021,0.10122,0.10115,0.1015,0.10227,0.1026,0.10289,0.1029,0.10282,0.10284,0.10266,0.10458,0.10491,0.10579,0.10727,0.10691,0.10569,0.10522,0.10509,0.10421,0.10386,0.10331,0.10365,0.10373,0.10489,0.1068,0.10738,0.10823,0.10874,0.10893,0.10817,0.11133,0.11262,0.11459,0.11579,0.11756,0.11976,0.12066,0.12205,0.12213,0.12263,0.12252,0.12262,0.12149,0.12221,0.12143,0.12115,0.11983,0.11958,0.11959,0.12003,0.12083,0.12203,0.12289,0.12426,0.12547,0.12669,0.12784,0.1284,0.12974,0.1316,0.13376,0.13446,0.13592,0.13742,0.13895,0.14086,0.14137,0.14186,0.1418,0.14311,0.14425,0.1431,0.14245,0.14329,0.14435,0.14535,0.14531,0.14541,0.14578,0.14603,0.14687,0.1476,0.15238,0.15559,0.15718,0.15661,0.15797,0.15832,0.15752,0.15738,0.15766,0.15828,0.15832,0.15862,0.15925,0.15994,0.16101,0.16018,0.15903
0.94947,0.9567,0.96865,0.97668,0.98825,0.9976,1.0018,1.0088,1.0135,1.02,1.0227,1.0234,1.0226,1.0216,1.0205,1.0215,1.0215,1.0257,1.0284,1.0327,1.0332,1.0299,1.0263,1.022,1.0207,1.0201,1.0225,1.0264,1.0262,1.0312,1.0329,1.0313,1.0341,1.0315,1.0323,1.0348,1.0354,1.0355,1.0363,1.0332,1.0333,1.0324,1.0331,1.036,1.0375,1.0391,1.0393,1.0413,1.0425,1.0445,1.0501,1.0511,1.0539,1.0524,1.0497,1.0465,1.0494,1.0502,1.0515,1.0569,1.0634,1.0658,1.0654,1.0658,1.0662,1.067,1.068,1.0626,1.0642,1.0682,1.0637,1.0637,1.0654,1.0662,1.0671,1.0698,1.0746,1.0782,1.0778,1.0782,1.078,1.0746,1.0731,1.0731,1.0764,1.0812,1.0855,1.0881,1.0941,1.0987,1.1005,1.1029,1.1045,1.1045,1.1079,1.1087,1.108,1.112,1.1144,1.1196,1.115,1.1147,1.1185,1.1262,1.1243,1.1195,1.1171,1.1198,1.1214,1.1223,1.1292,1.1278,1.1235,1.1211,1.1246,1.1272,1.1279,1.1314,1.1314,1.1322,1.134,1.1377,1.1366,1.1357,1.1343,1.1325,1.1305,1.1319,1.1401,1.1436,1.1491,1.1485,1.1489,1.1492,1.1473,1.1484,1.1471,1.1442,1.1437,1.1509,1.1583,1.1612,1.1625,1.162,1.1629,1.1629,1.1648,1.1694,1.1689,1.1666,1.1637,1.1651,1.1711,1.1748,1.178,1.1825,1.1868,1.18,1.1801,1.1864,1.1949,1.1973,1.2003,1.2032,1.201,1.1922,1.1919,1.1894,1.1874,1.1886,1.1937,1.197,1.2012,1.204,1.21,1.214,1.2174,1.2202,1.221
-0.009886,-0.0059438,-0.005177,-0.0048627,-0.0046457,-0.0063597,-0.0044333,-0.001953,-0.0002233,0.0016892,0.0027234,0.0040196,0.0034399,0.0028305,0.0082469,0.008699,0.0090049,0.0045013,0.0056153,0.0046429,-0.00099615,-0.002718,-0.0048134,-0.0051657,-0.0077698,-0.0087218,-0.0092906,-0.010508,-0.010156,-0.0083513,-0.0080244,-0.0069018,-0.0066556,-0.0077171,-0.0049484,-0.0013648,-0.0010938,0.00039908,0.0035897,0.0011105,0.0048072,0.0067686,0.0046767,0.0074171,0.0063963,0.0067056,0.0045053,0.0027931,0.0022651,0.0019756,-0.00035962,-0.0026481,-0.0032575,-0.0058789,-0.0069822,-0.0080916,-0.0096826,-0.01004,-0.0088634,-0.0083665,-0.0084224,-0.0051545,-0.0055968,-0.0039175,-0.00092753,0.0011642,0.0014415,0.0023654,0.0029039,0.0050537,0.0061103,0.0063434,0.0079863,0.0061959,0.0082431,0.0078475,0.0084203,0.0072649,0.0053594,0.0051795,0.0022279,0.0011542,-0.00031508,-0.0022429,-0.0037691,-0.0057281,-0.0068093,-0.0073591,-0.0071447,-0.008623,-0.0097239,-0.0062718,-0.0043663,-0.0020052,-0.00011929,-6.0395e-05,0.0011655,0.0013687,0.0031764,0.0034217,0.0039671,0.0054344,0.0053936,0.0093624,0.0094057,0.0073557,0.0065451,0.0042557,0.0022851,0.00013715,-0.0017248,-0.0016542,-0.0017937,-0.0037801,-0.0040199,-0.0046646,-0.0053341,-0.0068654,-0.0055528,-0.0038884,-0.0047244,-0.0013163,-0.0015536,-0.00061204,-0.00049742,0.0009945,0.00017573,0.0013463,0.0044248,0.0034254,0.0050618,0.0056445,0.0066349,0.0070797,0.006973,0.0038983,0.00319,0.0021878,-0.00094197,-0.0025573,-0.0012097,-0.0018321,-0.0034364,-0.0040363,-0.0039826,-0.0059337,-0.0053603,-0.0082602,-0.0063357,-0.0066468,-0.0056419,-0.0061366,-0.0057383,-0.0022591,-0.0013579,0.00084667,0.0011919,0.0023599,0.0031387,0.0036997,0.0037262,0.0062377,0.0080746,0.012345,0.012718,0.0095038,0.006483,0.003619,0.00092392,0.0012394,0.00073592,-0.00016026,-0.0022345,-0.0049754,-0.0057555,-0.0045515,-0.0042813,-0.0049585,-0.0069279
0.0022155,0.0017818,0.0033887,0.00055359,-0.0017465,-0.0054429,-0.0060432,-0.0041277,-0.0051204,-0.003599,-0.00086268,-0.00098312,0.0017452,0.0065761,0.007615,0.0087176,0.0097252,0.010403,0.012041,0.013811,0.013619,0.014402,0.012402,0.014991,0.014469,0.011197,0.0096371,0.0094779,0.0044216,0.0022513,-0.0010269,-0.0024046,-0.0010133,-0.0036352,-0.0037176,-0.0058014,-0.0048853,-0.0053384,-0.0022554,-0.00076053,-0.0015427,0.0009163,0.0017742,0.0029331,0.0063643,0.0061554,0.0073808,0.0088523,0.0084223,0.011089,0.010017,0.0095174,0.012224,0.01008,0.0081981,0.0069005,0.0047464,0.0047373,0.0027048,-0.00013478,-0.0020295,-0.0039969,-0.0045928,-0.0043355,-0.00443,-0.0049357,-0.0053484,-0.0049371,-0.0046295,-0.0038728,-0.0032346,-0.00053942,-0.00091779,0.0015711,0.0034116,0.0039842,0.0040091,0.0042533,0.0061197,0.0060114,0.0074256,0.0093362,0.0080908,0.0079229,0.0082617,0.004304,0.0036725,0.0032936,-0.00052827,-0.00084185,-0.0026563,-0.0057636,-0.0056547,-0.0081322,-0.0077967,-0.0064925,-0.0076051,-0.0055107,-0.0057737,-0.004686,-0.005795,-0.0038668,-0.002731,-0.00076614,0.00063877,0.0038131,0.0079123,0.009463,0.010145,0.011081,0.0067815,0.0063455,0.0070324,0.0064693,0.0039808,0.004529,0.0025757,4.3777e-05,-0.0024907,-0.0030807,-0.0063908,-0.0051341,-0.0066761,-0.010335,-0.0083013,-0.0062769,-0.0042473,-0.0042252,-0.0041641,-0.0032808,-0.001497,-0.00051476,0.0018115,0.0029808,0.0038113,0.00489,0.0076303,0.0095376,0.0095034,0.008247,0.0064602,0.0056065,0.0036776,0.0038445,0.0040239,0.0042867,0.0054219,0.0028993,0.00057391,-0.0019216,-0.0055799,-0.0058618,-0.0042193,-0.0060969,-0.0048152,-0.0053221,-0.002848,-0.0032168,-0.0040464,-0.0075015,-0.0036466,5.0956e-05,0.0032721,0.0041302,0.0060596,0.0067664,0.0042493,0.0080987,0.0078345,0.007841,0.0069698,0.0048322,0.0057878,0.0067504,0.0045887,0.0035273,0.0022526,0.0020549,0.0012763
-2.9737,-2.974,-2.9424,-2.7971,-2.5909,-2.3818,-2.1777,-1.9684,-1.7595,-1.549,-1.34,-1.1303,-0.92469,-0.71486,-0.50407,-0.29334,-0.084153,0.12552,0.33475,0.54085,0.75128,0.96054,1.171,1.3798,1.5885,1.7976,1.9998,2.2083,2.4172,2.6251,2.8336,3.0372,-3.0378,-2.8283,-2.6152,-2.4057,-2.1967,-1.9878,-1.7713,-1.5669,-1.3521,-1.143,-0.93303,-0.72342,-0.51304,-0.30227,-0.091648,0.11424,0.32463,0.53381,0.74376,0.95411,1.164,1.3733,1.5779,1.7863,1.9942,2.2086,2.4166,2.6251,2.8333,3.0418,-3.0335,-2.8249,-2.6157,-2.4116,-2.2022,-1.9921,-1.7791,-1.5696,-1.3604,-1.1563,-0.94066,-0.73763,-0.52848,-0.3188,-0.10889,0.094917,0.30401,0.51369,0.72374,0.9335,1.1437,1.3532,1.5624,1.7776,1.9865,2.1965,2.4047,2.6149,2.8295,3.0329,-3.0412,-2.8317,-2.6225,-2.4178,-2.2083,-1.9983,-1.7886,-1.5789,-1.3693,-1.1617,-0.95676,-0.74794,-0.53898,-0.32854,-0.12636,0.082977,0.29767,0.50184,0.71674,0.92652,1.1362,1.3405,1.5496,1.7601,1.9794,2.1885,2.3936,2.6068,2.8157,3.0241,-3.05,-2.8396,-2.6303,-2.4205,-2.2163,-2.0014,-1.7917,-1.5803,-1.3717,-1.1629,-0.95978,-0.73939,-0.53086,-0.32104,-0.11152,0.097031,0.30678,0.51583,0.72648,0.93077,1.1455,1.3512,1.5604,1.77,1.9803,2.1829,2.3917,2.601,2.8109,3.0144,-3.0598,-2.8508,-2.6424,-2.432,-2.222,-2.013,-1.8081,-1.5991,-1.3837,-1.1797,-0.96929,-0.75917,-0.55045,-0.34153,-0.13214,0.07697,0.28122,0.5026,0.71152,0.92223,1.1327,1.3372,1.5461,1.7565,1.9669,2.1764,2.3859
-0.0061565,-0.0066608,-0.011045,-0.015485,-0.016295,-0.015459,-0.014282,-0.0168,-0.021879,-0.021928,-0.028386,-0.026101,-0.032784,-0.046072,-0.035074,-0.031077,-0.02226,-0.018036,-0.017704,-0.013987,-0.019092,-0.010227,-0.0049924,0.00040485,0.00342,0.01161,0.014196,0.011789,0.0095652,0.0085655,0.008724,0.010822,0.01092,0.010882,0.0070946,0.0047893,0.0017198,0.0013804,-0.0029581,-0.0036124,-0.0071288,-0.0084738,-0.010365,-0.014263,-0.01459,-0.010261,-0.0070379,-0.0073018,-0.0036161,-0.00081729,-0.0022827,-0.0019103,-0.00037525,0.00071862,0.002329,0.0037584,0.0082882,0.0078404,0.0077306,0.0094694,0.0039288,0.007781,0.010713,0.0096356,0.0070342,0.0045886,0.0040311,0.000259,-0.00050647,-0.0017795,-0.0015543,-0.0015967,-0.0038603,-0.0064732,-0.012973,-0.0046724,0.0014677,0.0014074,-0.00047167,0.0002529,-0.0050883,-0.0027683,-0.00080683,0.0011064,0.0016181,0.0021054,0.0019271,0.0032238,0.0015172,0.0030374,-0.0006849,0.0056343,-0.0014738,-0.0010866,0.0074855,0.009515,0.0073695,0.0052592,0.0055333,0.0017234,0.00076779,-0.0021697,-0.002791,-0.0090592,-0.0089934,-0.011906,-0.017207,-0.010634,-0.01676,-0.00090837,0.0063676,0.0080193,0.0067628,0.0090678,0.0089155,0.0076615,0.0056065,0.0021045,0.001311,0.00032671,-0.0012144,0.0044151,0.0038886,-0.0011315,0.01178,0.012876,0.012289,0.0055402,0.0012389,-0.0022085,-0.0039845,-0.0087242,-0.0050963,-0.0050707,-0.0082243,-0.010858,-0.015312,-0.014761,-0.0088536,0.0033361,0.011868,0.012223,0.0097854,0.0077572,0.0076242,0.0078539,0.0056805,0.0030053,-0.001652,-0.0031169,0.0032218,0.0084805,0.0039423,-0.004154,0.0015175,0.0020826,0.00062178,-0.0010899,-0.0038291,-0.0015592,-0.0039503,-0.0071383,-0.018237,-0.022875,-0.0045823,0.0036918,-0.0049615,0.0049831,-0.00095255,0.011052,0.012876,0.01022,0.0038429,0.0016617,0.0033853,0.0036596,0.0022238,0.0016776,-0.0045111
-0.016984,-0.017139,-0.011354,-0.0025974,-0.004574,-0.0041668,-0.0065016,-0.007662,-0.012407,-0.021295,-0.015237,-0.0088121,-0.014184,-0.0039676,0.016526,0.014179,0.0094498,0.019022,0.022304,0.012956,0.021521,0.022508,0.025839,0.028917,0.01158,0.0038342,0.0078755,0.004078,-1.7566e-05,-0.0078811,-0.0098726,-0.0036736,-0.0070264,-0.013572,-0.01598,-0.0045729,-0.01666,-0.031288,-0.014074,-0.019741,-0.013176,-0.0056341,-0.0029806,-0.012541,0.0030886,-0.0034144,-0.00019249,0.0080819,0.0042803,0.009754,0.010036,0.0052578,0.014305,0.010569,0.0062361,0.0050855,0.0015067,0.0010325,-0.0084112,-0.001342,-0.0027146,-0.0025145,-0.0016027,-0.0079221,-0.010792,-0.0032938,-0.0042434,-0.005442,-0.0040298,-0.0095546,-0.0085627,-0.0024667,-0.0051487,0.0016744,0.0073041,0.008397,0.0018141,0.0045017,-0.0034184,0.0083798,0.011243,0.0031482,0.0059827,0.012733,0.0042974,0.0028474,0.0042873,0.0051252,0.0012625,0.002827,-0.0078219,-0.0018634,-0.004293,-0.0073882,-0.0022062,-0.0023189,-0.0040324,-0.0099627,-0.0045169,0.0013391,-0.0064632,0.0013575,-0.0032971,-0.00046398,0.0057489,-0.001752,0.0042192,0.0034397,0.0061775,-0.003874,0.010195,0.0054194,0.0029571,0.0010463,-0.0032391,-0.0037737,-0.0040476,-0.0060833,0.00069957,-0.0027289,0.00015371,4.9446e-05,0.0052909,-0.0033835,-0.002134,-0.0094874,-0.0053358,-0.009036,-0.0057271,-0.00066571,-0.0044946,0.0023756,0.00023564,0.004673,0.0021599,0.0012389,0.0069241,0.0042576,0.009853,0.0087977,0.00029723,-0.0075529,-0.003886,-0.00035724,0.0041778,0.0026938,0.0035561,0.0010738,-0.00086152,-0.0095256,-0.0034436,0.0097973,0.0021195,-0.0053153,-0.0068509,-0.0067351,-0.00039683,0.0014532,0.0041872,0.0094581,-0.0040793,-0.0027625,0.005084,0.011531,0.006531,-0.00094471,0.0096201,0.00092363,-0.003907,-0.006836,-0.0092476,-0.0083354,-0.0078084,-0.00042164,-0.010209,0.00059897,-0.0084698,0.0096597,0.0036501
0.058954,0.05432,0.059762,0.040191,0.057876,0.0351,0.031551,0.026157,0.035643,0.032148,0.010232,0.0053868,-0.0030707,-0.0072623,-0.0056216,0.0036434,0.00044799,0.015842,0.020118,0.021643,0.0018266,-0.016894,-0.017579,-0.021946,-0.0064272,-0.0026756,0.01165,0.019811,-0.0010944,0.02521,0.0084371,-0.0081726,0.013897,-0.012787,0.0037002,0.012521,0.0031701,0.00056357,0.0040287,-0.015574,0.00031208,-0.0067678,0.0033488,0.014802,0.0073331,0.0061359,0.0015243,0.010008,0.0058588,0.0099204,0.021186,0.0073091,0.013829,-0.0071715,-0.013796,-0.012019,0.02181,0.0030784,0.010119,0.026858,0.024432,0.017831,-0.0012836,0.0026918,0.0021424,0.0028982,0.0074186,-0.020077,0.011344,0.020037,-0.016915,0.00017974,0.0063262,0.0039563,0.0074237,0.0098815,0.024123,0.01817,-0.0019804,0.0017782,-0.0010828,-0.016886,-0.0075132,-0.00011852,0.016842,0.023666,0.021838,0.013026,0.030057,0.022873,0.0066708,0.017836,0.0080722,0.00011999,0.017072,0.0028591,-0.0049789,0.01992,0.011909,0.026153,-0.017479,-0.0017132,0.01892,0.038565,-0.0093953,-0.018192,-0.018227,0.013732,0.007878,0.004454,0.025991,-0.010287,-0.016097,-0.017945,0.01739,0.0098488,0.0049703,0.013171,-0.00032667,0.0044782,0.008707,0.018411,-0.0051278,-0.004814,-0.0068738,-0.0089621,-0.0099001,0.0067269,0.041007,0.017455,0.020718,-0.0043276,0.0021073,0.0015105,-0.0095293,0.003962,-0.0094919,-0.01478,-0.0023473,0.035923,0.028006,0.021086,0.0069683,-0.0026195,0.0046298,-0.00034054,0.014203,0.017321,-0.0032957,-0.011779,-0.010735,0.010214,0.022596,0.027848,0.015909,0.016894,0.032697,-0.025632,0.00061125,0.031781,0.031586,0.018626,0.011047,0.022165,-0.011248,-0.032787,-0.0027331,-0.0094821,-0.0096709,0.006016,0.025429,0.016546,0.020905,0.013985,0.030272,0.019604,0.01742,0.013864,0.0039102
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
