0.077928	0.052319	0.000000	0.000000	0.000000	0.000000	0.623822	0.415442	0.000000	0.000000	0.000000	0.000000	0.100000	0.009386	0.000000	0.000000	0.000000	0.062576	1.000000	0.093863	0.000000	0.000000	0.000000	0.625755	1.000000	0.625755	1.000000	0.625755	0.141895	
0.140867	0.093874	0.000000	0.000000	0.000000	0.000000	0.623348	0.414185	0.000000	0.000000	0.000000	0.000000	0.140971	0.021294	0.000000	0.000000	0.000000	0.124724	0.409705	0.119077	0.000000	0.000000	0.000000	0.621485	0.416350	0.621485	0.416350	0.621485	0.228518	
0.203167	0.135154	0.000000	0.000000	0.000000	0.000000	0.622604	0.412207	0.000000	0.000000	0.000000	0.000000	0.234828	0.042457	0.000000	0.000000	0.000000	0.186876	0.938571	0.211630	0.000000	0.000000	0.000000	0.621517	0.957607	0.621517	0.957607	0.621517	0.327680	
0.265380	0.176239	0.000000	0.000000	0.000000	0.000000	0.621591	0.409513	0.000000	0.000000	0.000000	0.000000	0.283628	0.061172	0.000000	0.000000	0.000000	0.249027	0.488007	0.187153	0.000000	0.000000	0.000000	0.621517	0.514281	0.621517	0.514281	0.621517	0.427526	
0.327478	0.217027	0.000000	0.000000	0.000000	0.000000	0.620308	0.406109	0.000000	0.000000	0.000000	0.000000	0.372250	0.093329	0.000000	0.000000	0.000000	0.311179	0.886220	0.321566	0.000000	0.000000	0.000000	0.621513	0.938136	0.621513	0.938136	0.621513	0.536485	
0.389435	0.257439	0.000000	0.000000	0.000000	0.000000	0.618757	0.402002	0.000000	0.000000	0.000000	0.000000	0.424294	0.119860	0.000000	0.000000	0.000000	0.373327	0.520439	0.265313	0.000000	0.000000	0.000000	0.621482	0.576678	0.621482	0.576678	0.621482	0.626412	
0.451223	0.297407	0.000000	0.000000	0.000000	0.000000	0.616938	0.397199	0.000000	0.000000	0.000000	0.000000	0.506549	0.162088	0.000000	0.000000	0.000000	0.435458	0.822545	0.422278	0.000000	0.000000	0.000000	0.621310	0.919899	0.621310	0.919899	0.621310	0.726434	
0.512816	0.336859	0.000000	0.000000	0.000000	0.000000	0.614852	0.391709	0.000000	0.000000	0.000000	0.000000	0.558204	0.196390	0.000000	0.000000	0.000000	0.497532	0.516548	0.343016	0.000000	0.000000	0.000000	0.620742	0.613035	0.620742	0.613035	0.620742	0.826347	
0.574188	0.375727	0.000000	0.000000	0.000000	0.000000	0.612500	0.385542	0.000000	0.000000	0.000000	0.000000	0.634014	0.244143	0.000000	0.000000	0.000000	0.536085	0.758100	0.477533	0.000000	0.000000	0.000000	0.385527	0.894097	0.385527	0.894097	0.385527	0.926583	
0.635413	0.414012	0.000000	0.000000	0.000000	0.000000	0.609878	0.378694	0.000000	0.000000	0.000000	0.000000	0.686322	0.278126	0.000000	0.000000	0.000000	0.552738	0.523083	0.339831	0.000000	0.000000	0.000000	0.166534	0.623279	0.166534	0.623279	0.166534	1.026546	
0.696261	0.451512	0.000000	0.000000	0.000000	0.000000	0.606997	0.371202	0.000000	0.000000	0.000000	0.000000	0.758589	0.323643	0.000000	0.000000	0.000000	0.558055	0.722673	0.455172	0.000000	0.000000	0.000000	0.053166	0.854034	0.053166	0.854034	0.053166	1.126464	
0.756807	0.488226	0.000000	0.000000	0.000000	0.000000	0.603854	0.363071	0.000000	0.000000	0.000000	0.000000	0.810563	0.355953	0.000000	0.000000	0.000000	0.557295	0.519735	0.323097	0.000000	0.000000	0.000000	-0.007600	0.611976	-0.007600	0.611976	-0.007600	1.226415	
0.817025	0.524101	0.000000	0.000000	0.000000	0.000000	0.600449	0.354308	0.000000	0.000000	0.000000	0.000000	0.879468	0.398146	0.000000	0.000000	0.000000	0.553064	0.689056	0.421934	0.000000	0.000000	0.000000	-0.042306	0.807951	-0.042306	0.807951	-0.042306	1.326739	
0.876891	0.559069	0.000000	0.000000	0.000000	0.000000	0.596784	0.344932	0.000000	0.000000	0.000000	0.000000	0.930484	0.428521	0.000000	0.000000	0.000000	0.546718	0.510159	0.303749	0.000000	0.000000	0.000000	-0.063460	0.593662	-0.063460	0.593662	-0.063460	1.426410	
0.936376	0.593069	0.000000	0.000000	0.000000	0.000000	0.592860	0.334960	0.000000	0.000000	0.000000	0.000000	0.996643	0.467415	0.000000	0.000000	0.000000	0.538915	0.661591	0.388941	0.000000	0.000000	0.000000	-0.078029	0.767359	-0.078029	0.767359	-0.078029	1.526410	
0.995457	0.626044	0.000000	0.000000	0.000000	0.000000	0.588680	0.324407	0.000000	0.000000	0.000000	0.000000	1.046941	0.495934	0.000000	0.000000	0.000000	0.530008	0.502974	0.285189	0.000000	0.000000	0.000000	-0.089070	0.578046	-0.089070	0.578046	-0.089070	1.626487	
1.054107	0.657935	0.000000	0.000000	0.000000	0.000000	0.584245	0.313294	0.000000	0.000000	0.000000	0.000000	1.110862	0.531675	0.000000	0.000000	0.000000	0.520155	0.639220	0.357407	0.000000	0.000000	0.000000	-0.098528	0.732204	-0.098528	0.732204	-0.098528	1.726478	
