X 	 Y 	 Z 	 Phi 	 Theta 	 Psi 	 Vx 	 Vy 	 Vz 	 dPhi 	 dTheta 	 dPsi 	Xd 	 Yd 	 Zd 	 Phid 	 Thetad 	 Psid 	  t
-2.127	  0.000	  0.292	 -0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.015	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  5.748	 
-2.119	  0.000	  0.292	 -0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.015	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  5.781	 
-2.110	  0.000	  0.292	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.015	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  5.822	 
-2.102	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.014	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  5.855	 
-2.093	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.013	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  5.892	 
-2.085	  0.000	  0.292	 -0.000	  0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.012	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  5.925	 
-2.076	  0.000	  0.292	 -0.000	  0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.010	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  5.959	 
-2.068	  0.000	  0.292	 -0.000	  0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.009	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  5.991	 
-2.060	  0.000	  0.292	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.008	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.025	 
-2.051	  0.000	  0.292	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.006	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.058	 
-2.042	  0.000	  0.292	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.005	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.092	 
-2.034	  0.000	  0.292	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.125	 
-2.025	  0.000	  0.292	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.159	 
-2.017	  0.000	  0.292	  0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.192	 
-2.008	  0.000	  0.292	  0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.227	 
-1.999	  0.000	  0.292	  0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.259	 
-1.990	  0.000	  0.292	  0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.004	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.293	 
-1.982	  0.000	  0.292	  0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.005	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.325	 
-1.973	  0.000	  0.292	  0.000	  0.002	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.007	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.363	 
-1.964	  0.000	  0.292	  0.000	  0.002	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.007	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.396	 
-1.955	  0.000	  0.292	  0.000	  0.002	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.008	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.429	 
-1.946	  0.000	  0.292	  0.000	  0.002	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.009	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.462	 
-1.937	  0.000	  0.292	  0.000	  0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.009	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.496	 
-1.928	  0.000	  0.292	  0.000	  0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.010	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.529	 
-1.920	  0.000	  0.292	  0.000	  0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.010	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.563	 
-1.911	  0.000	  0.292	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.010	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.596	 
-1.902	  0.000	  0.292	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.009	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.633	 
-1.893	  0.000	  0.292	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.009	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.666	 
-1.884	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.009	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.702	 
-1.875	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.008	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.736	 
-1.866	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.007	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.778	 
-1.857	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.007	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.811	 
-1.849	  0.000	  0.292	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.006	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.845	 
-1.840	  0.000	  0.292	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.005	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.878	 
-1.831	  0.000	  0.292	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.004	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.912	 
-1.822	  0.000	  0.292	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.944	 
-1.814	  0.000	  0.292	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  6.978	 
-1.805	  0.000	  0.292	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.012	 
-1.796	  0.000	  0.292	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.045	 
-1.788	  0.000	  0.292	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.077	 
-1.779	  0.000	  0.292	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.112	 
-1.770	  0.000	  0.292	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.144	 
-1.762	  0.000	  0.292	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.004	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.178	 
-1.753	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.005	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.212	 
-1.745	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.005	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.251	 
-1.736	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.006	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.284	 
-1.727	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.006	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.318	 
-1.719	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.007	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.351	 
-1.710	  0.000	  0.292	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.007	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.386	 
-1.702	  0.000	  0.292	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.007	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.418	 
-1.693	  0.000	  0.292	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.007	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.451	 
-1.685	  0.000	  0.292	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.007	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.485	 
-1.676	  0.000	  0.292	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.006	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.522	 
-1.668	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.006	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.555	 
-1.659	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.006	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.589	 
-1.651	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.005	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.622	 
-1.642	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.005	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.659	 
-1.633	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.004	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.692	 
-1.625	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.730	 
-1.616	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.764	 
-1.607	  0.000	  0.292	 -0.000	  0.002	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.797	 
-1.599	  0.000	  0.292	 -0.000	  0.002	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.831	 
-1.590	  0.000	  0.292	 -0.000	  0.002	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.864	 
-1.581	  0.000	  0.292	 -0.000	  0.002	  0.000	  0.000	  0.000	  0.000	 -0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.897	 
-1.573	  0.000	  0.292	 -0.000	  0.002	  0.000	  0.000	  0.000	  0.000	 -0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.933	 
-1.564	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  7.966	 
-1.555	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.000	 
-1.546	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	 -0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.033	 
-1.538	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.079	 
-1.529	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.004	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.113	 
-1.520	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.004	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.149	 
-1.511	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.004	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.183	 
-1.502	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.005	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.221	 
-1.494	  0.000	  0.292	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.005	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.255	 
-1.485	  0.000	  0.292	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.005	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.288	 
-1.476	  0.000	  0.292	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.005	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.321	 
-1.467	  0.000	  0.292	 -0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.005	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.359	 
-1.458	  0.000	  0.292	 -0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.005	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.392	 
-1.449	  0.000	  0.292	 -0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.004	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.426	 
-1.441	  0.000	  0.292	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.004	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.458	 
-1.432	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.004	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.493	 
-1.423	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.525	 
-1.414	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.559	 
-1.406	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.592	 
-1.397	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.625	 
-1.388	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.658	 
-1.379	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.692	 
-1.371	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.726	 
-1.362	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.769	 
-1.353	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.802	 
-1.344	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.835	 
-1.336	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.868	 
-1.327	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.902	 
-1.318	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.935	 
-1.310	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  8.971	 
-1.301	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.005	 
-1.293	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.039	 
-1.284	  0.000	  0.292	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.071	 
-1.275	  0.000	  0.292	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.105	 
-1.267	  0.000	  0.292	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.138	 
-1.258	  0.000	  0.292	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.172	 
-1.249	  0.000	  0.292	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.205	 
-1.241	  0.000	  0.292	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.244	 
-1.232	  0.000	  0.292	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.277	 
-1.223	  0.000	  0.292	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.311	 
-1.215	  0.000	  0.292	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.003	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.344	 
-1.206	  0.000	  0.292	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.379	 
-1.197	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.410	 
-1.189	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.448	 
-1.180	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.481	 
-1.171	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.515	 
-1.163	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.548	 
-1.154	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.581	 
-1.145	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.615	 
-1.137	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.648	 
-1.128	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.681	 
-1.119	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.715	 
-1.110	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.748	 
-1.102	  0.000	  0.292	 -0.000	  0.001	  0.000	  0.000	  0.000	  0.000	 -0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.790	 
-1.093	  0.000	  0.292	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.823	 
-1.084	  0.000	  0.292	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.857	 
-1.075	  0.000	  0.292	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.890	 
-1.067	  0.000	  0.292	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.930	 
-1.058	  0.000	  0.292	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  9.963	 
-1.049	  0.000	  0.292	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 10.000	 
-1.040	  0.000	  0.292	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 10.034	 
-1.032	  0.000	  0.292	 -0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 10.080	 
-1.023	  0.000	  0.292	 -0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 10.113	 
-1.014	  0.000	  0.292	 -0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 10.147	 
-1.005	  0.000	  0.292	 -0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 10.179	 
-0.997	  0.000	  0.292	 -0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 10.213	 
-0.988	  0.000	  0.292	 -0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.002	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 10.246	 
-0.979	  0.000	  0.292	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 10.279	 
-0.970	  0.000	  0.292	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 10.312	 
-0.962	  0.000	  0.292	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 10.350	 
-0.953	  0.000	  0.292	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 10.383	 
-0.944	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 10.422	 
-0.935	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 10.455	 
-0.927	  0.000	  0.292	  0.000	 -0.001	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 10.490	 
-0.918	  0.000	  0.292	  0.000	 -0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 10.522	 
