0.032447	0.054070	0.000000	0.000000	0.000000	0.000000	0.323947	0.539649	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.334368	1.000000	0.000000	0.000000	0.131609	
0.064900	0.108096	0.000000	0.000000	0.000000	0.000000	0.323789	0.538596	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.343318	1.000000	0.000000	0.000000	0.202620	
0.097257	0.161859	0.000000	0.000000	0.000000	0.000000	0.323527	0.536847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.352112	1.000000	0.000000	0.000000	0.302909	
0.129603	0.215444	0.000000	0.000000	0.000000	0.000000	0.323159	0.534401	0.000000	0.000000	0.000000	0.000000	0.000924	-0.000381	0.000000	0.000000	0.000000	0.000000	0.009000	0.004189	0.000000	0.000000	0.000000	0.027925	0.360926	1.000000	0.009000	0.027925	0.402206	
0.161996	0.268898	0.000000	0.000000	0.000000	0.000000	0.322685	0.531252	0.000000	0.000000	0.000000	0.000000	0.003143	0.001621	0.000000	0.000000	0.000000	0.012272	0.034663	0.027655	0.000000	0.000000	0.000000	0.181514	0.377965	1.000000	0.035000	0.181514	0.509425	
0.194183	0.321750	0.000000	0.000000	0.000000	0.000000	0.322109	0.527431	0.000000	0.000000	0.000000	0.000000	0.010528	0.008394	0.000000	0.000000	0.000000	0.056758	0.065972	0.064059	0.000000	0.000000	0.000000	0.401426	0.412879	1.000000	0.069500	0.401426	0.601171	
0.226363	0.374276	0.000000	0.000000	0.000000	0.000000	0.321428	0.522920	0.000000	0.000000	0.000000	0.000000	0.018899	0.015922	0.000000	0.000000	0.000000	0.102778	0.087825	0.089068	0.000000	0.000000	0.000000	0.530580	0.446348	1.000000	0.096500	0.530580	0.701083	
0.258471	0.426320	0.000000	0.000000	0.000000	0.000000	0.320642	0.517731	0.000000	0.000000	0.000000	0.000000	0.030119	0.029588	0.000000	0.000000	0.000000	0.179478	0.106714	0.131644	0.000000	0.000000	0.000000	0.736529	0.496697	1.000000	0.128500	0.736529	0.801172	
0.290493	0.477808	0.000000	0.000000	0.000000	0.000000	0.319753	0.511871	0.000000	0.000000	0.000000	0.000000	0.041361	0.045194	0.000000	0.000000	0.000000	0.266916	0.114019	0.170682	0.000000	0.000000	0.000000	0.897099	0.548743	1.000000	0.155000	0.897099	0.901221	
0.322427	0.528687	0.000000	0.000000	0.000000	0.000000	0.318760	0.505347	0.000000	0.000000	0.000000	0.000000	0.053720	0.066443	0.000000	0.000000	0.000000	0.375830	0.116162	0.209636	0.000000	0.000000	0.000000	1.015782	0.605096	1.000000	0.185000	1.015782	1.001107	
