X 	 Y 	 Z 	 Phi 	 Theta 	 Psi 	 Vx 	 Vy 	 Vz 	 dPhi 	 dTheta 	 dPsi 	Xd 	 Yd 	 Zd 	 Phid 	 Thetad 	 Psid 	  t
-2.031	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.261	 -0.000	  0.000	  0.000	  0.002	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  6.092	 
-2.022	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.260	 -0.000	  0.000	 -0.000	  0.002	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  6.125	 
-2.014	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.260	 -0.000	  0.000	  0.000	  0.002	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  6.159	 
-2.005	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.259	 -0.000	  0.000	 -0.000	  0.002	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  6.192	 
-1.996	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.259	 -0.000	  0.000	 -0.000	  0.002	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  6.227	 
-1.988	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.259	 -0.000	  0.000	 -0.000	  0.002	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  6.259	 
-1.979	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.258	 -0.000	  0.000	 -0.000	  0.002	  0.000	  3.000	  0.000	  1.200	  0.000	  0.001	  0.000	  6.293	 
-1.970	  0.000	  1.292	  0.000	  0.000	 -0.000	  0.258	 -0.000	  0.000	 -0.000	  0.002	  0.000	  3.000	  0.000	  1.200	  0.000	  0.001	  0.000	  6.325	 
-1.962	  0.000	  1.292	  0.000	  0.000	 -0.000	  0.258	 -0.000	  0.000	  0.000	  0.002	  0.000	  3.000	  0.000	  1.200	  0.000	  0.001	  0.000	  6.363	 
-1.953	  0.000	  1.292	  0.000	  0.000	 -0.000	  0.257	 -0.000	  0.000	 -0.000	  0.002	  0.000	  3.000	  0.000	  1.200	  0.000	  0.001	  0.000	  6.396	 
-1.945	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.257	 -0.000	  0.000	 -0.000	  0.002	  0.000	  3.000	  0.000	  1.200	  0.000	  0.001	  0.000	  6.429	 
-1.936	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.257	 -0.000	  0.000	 -0.000	  0.001	  0.000	  3.000	  0.000	  1.200	  0.000	  0.001	  0.000	  6.462	 
-1.928	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.257	 -0.000	  0.000	 -0.000	  0.001	  0.000	  3.000	  0.000	  1.200	  0.000	  0.001	  0.000	  6.496	 
-1.919	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.257	 -0.000	  0.000	 -0.000	  0.001	  0.000	  3.000	  0.000	  1.200	  0.000	  0.001	  0.000	  6.529	 
-1.910	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.257	 -0.000	  0.000	 -0.000	  0.001	  0.000	  3.000	  0.000	  1.200	  0.000	  0.001	  0.000	  6.563	 
-1.902	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.257	 -0.000	  0.000	 -0.000	  0.001	  0.000	  3.000	  0.000	  1.200	  0.000	  0.001	  0.000	  6.596	 
-1.893	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.257	 -0.000	  0.000	 -0.000	  0.001	  0.000	  3.000	  0.000	  1.200	  0.000	  0.001	  0.000	  6.633	 
-1.885	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.258	 -0.000	  0.000	  0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.001	  0.000	  6.666	 
-1.876	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.258	 -0.000	  0.000	 -0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.001	  0.000	  6.702	 
-1.867	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.258	 -0.000	  0.000	 -0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.001	  0.000	  6.736	 
-1.859	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.258	 -0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.001	  0.000	  6.778	 
-1.850	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.259	 -0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.001	  0.000	  6.811	 
-1.842	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.259	 -0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.001	  0.000	  6.845	 
-1.833	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.259	 -0.000	  0.000	 -0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  6.878	 
-1.824	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.260	 -0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  6.912	 
-1.816	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.260	 -0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  6.944	 
-1.807	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.260	 -0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  6.978	 
-1.798	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	 -0.000	  0.000	  0.000	 -0.001	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  7.012	 
-1.790	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	 -0.000	  0.000	 -0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  7.045	 
-1.781	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	 -0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  7.077	 
-1.772	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.112	 
-1.763	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.144	 
-1.755	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.178	 
-1.746	  0.000	  1.292	  0.000	  0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.212	 
-1.737	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.263	 -0.000	  0.000	  0.000	 -0.001	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.251	 
-1.728	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.263	 -0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.284	 
-1.720	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.263	 -0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.318	 
-1.711	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.263	 -0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.351	 
-1.702	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.263	 -0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.386	 
-1.693	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.263	 -0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.418	 
-1.685	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.263	 -0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.451	 
-1.676	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.263	 -0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.485	 
-1.667	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.263	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.522	 
-1.658	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.263	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.555	 
-1.650	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.589	 
-1.641	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.622	 
-1.632	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.659	 
-1.623	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.692	 
-1.615	  0.000	  1.292	 -0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.730	 
-1.606	  0.000	  1.292	 -0.000	 -0.000	 -0.000	  0.261	 -0.000	  0.000	 -0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.764	 
-1.597	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.261	 -0.000	  0.000	  0.000	  0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  7.797	 
-1.589	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.261	 -0.000	  0.000	  0.000	  0.001	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  7.831	 
-1.580	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.261	 -0.000	  0.000	  0.000	  0.001	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  7.864	 
-1.571	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.261	 -0.000	  0.000	  0.000	  0.001	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  7.897	 
-1.562	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.260	 -0.000	  0.000	  0.000	  0.001	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  7.933	 
-1.554	  0.000	  1.292	  0.000	  0.000	 -0.000	  0.260	 -0.000	  0.000	 -0.000	  0.001	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  7.966	 
-1.545	  0.000	  1.292	  0.000	  0.000	 -0.000	  0.260	 -0.000	  0.000	 -0.000	  0.001	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.000	 
-1.536	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.260	 -0.000	  0.000	 -0.000	  0.001	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.033	 
-1.528	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.260	 -0.000	  0.000	 -0.000	  0.001	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.079	 
-1.519	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.260	 -0.000	  0.000	 -0.000	  0.001	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.113	 
-1.510	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.260	 -0.000	  0.000	 -0.000	  0.001	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.149	 
-1.502	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.260	 -0.000	  0.000	 -0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.183	 
-1.493	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.260	 -0.000	  0.000	 -0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.221	 
-1.484	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.260	 -0.000	  0.000	 -0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.255	 
-1.476	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.260	 -0.000	  0.000	 -0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.288	 
-1.467	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.260	 -0.000	  0.000	 -0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.321	 
-1.458	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.260	 -0.000	  0.000	  0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.359	 
-1.450	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.260	 -0.000	  0.000	 -0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.392	 
-1.441	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.260	 -0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.426	 
-1.432	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.260	 -0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.458	 
-1.424	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.260	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.493	 
-1.415	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.525	 
-1.406	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.559	 
-1.398	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.592	 
-1.389	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.625	 
-1.380	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.658	 
-1.372	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  8.692	 
-1.363	  0.000	  1.292	  0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	  0.000	 -0.001	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  8.726	 
-1.354	  0.000	  1.292	  0.000	  0.000	 -0.000	  0.262	  0.000	  0.000	  0.000	 -0.001	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  8.769	 
-1.345	  0.000	  1.292	  0.000	  0.000	 -0.000	  0.262	  0.000	  0.000	  0.000	 -0.001	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  8.802	 
-1.337	  0.000	  1.292	  0.000	  0.000	 -0.000	  0.262	  0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  8.835	 
-1.328	  0.000	  1.292	  0.000	  0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	 -0.001	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  8.868	 
-1.319	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	 -0.001	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  8.902	 
-1.311	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  8.935	 
-1.302	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  8.971	 
-1.293	  0.000	  1.292	 -0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  9.005	 
-1.284	  0.000	  1.292	 -0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  9.039	 
-1.276	  0.000	  1.292	 -0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  9.071	 
-1.267	  0.000	  1.292	 -0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  9.105	 
-1.258	  0.000	  1.292	 -0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  9.138	 
-1.249	  0.000	  1.292	 -0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  9.172	 
-1.241	  0.000	  1.292	 -0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  9.205	 
-1.232	  0.000	  1.292	 -0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  9.244	 
-1.223	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  9.277	 
-1.214	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  9.311	 
-1.206	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  9.344	 
-1.197	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  9.379	 
-1.188	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  9.410	 
-1.179	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  9.448	 
-1.171	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  9.481	 
-1.162	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.261	 -0.000	  0.000	 -0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  9.515	 
-1.153	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.261	 -0.000	  0.000	 -0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  9.548	 
-1.145	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.261	 -0.000	  0.000	 -0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	  9.581	 
-1.136	  0.000	  1.292	 -0.000	 -0.000	 -0.000	  0.261	 -0.000	  0.000	 -0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  9.615	 
-1.127	  0.000	  1.292	 -0.000	 -0.000	 -0.000	  0.261	 -0.000	 -0.000	 -0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  9.648	 
-1.118	  0.000	  1.292	 -0.000	 -0.000	 -0.000	  0.261	 -0.000	 -0.000	 -0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  9.681	 
-1.110	  0.000	  1.292	 -0.000	 -0.000	 -0.000	  0.261	 -0.000	 -0.000	 -0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  9.715	 
-1.101	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	 -0.000	 -0.000	  0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  9.748	 
-1.092	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	 -0.000	  0.000	 -0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  9.790	 
-1.084	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	 -0.000	  0.000	  0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  9.823	 
-1.075	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	 -0.000	  0.000	 -0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  9.857	 
-1.066	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	 -0.000	  0.000	 -0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  9.890	 
-1.058	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	 -0.000	  0.000	  0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  9.930	 
-1.049	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	  0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	  9.963	 
-1.040	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	  0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.000	 
-1.032	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	  0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.034	 
-1.023	  0.000	  1.292	  0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	  0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.080	 
-1.014	  0.000	  1.292	  0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	  0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.113	 
-1.006	  0.000	  1.292	  0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	  0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.147	 
-0.997	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.179	 
-0.988	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.213	 
-0.979	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.246	 
-0.971	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.279	 
-0.962	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.312	 
-0.953	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.350	 
-0.945	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.383	 
-0.936	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	 -0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.422	 
-0.927	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	 -0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.455	 
-0.918	  0.000	  1.292	 -0.000	  0.000	 -0.000	  0.261	  0.000	 -0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.490	 
-0.910	  0.000	  1.292	  0.000	  0.000	 -0.000	  0.261	  0.000	 -0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.522	 
-0.901	  0.000	  1.292	  0.000	  0.000	 -0.000	  0.262	  0.000	 -0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.556	 
-0.892	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	  0.000	 -0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.589	 
-0.884	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	  0.000	 -0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.623	 
-0.875	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	  0.000	 -0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.656	 
-0.866	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	  0.000	 -0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.693	 
-0.857	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	  0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.726	 
