2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.197375	0.379949	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.173648	2.000000	0.984808	-0.032006	0.048641	0.000000	0.121772	-0.006095	0.098094	0.000000	0.000000	0.000000	-2.000000	0.000000	-0.004194	-0.000000	0.000000	-0.000000	0.000000	0.000000	-0.125827	-0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.890727	0.000000	2.000000	2.000000	0.000000	1.000000	0.000000	1.396263	2.000000	4.000000	0.000000	-1.828427	-2.356194	1.396263	0.221650	
2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.197375	0.379949	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.173648	2.000000	0.984808	-0.030501	0.046323	0.000000	0.121669	-0.005992	0.098331	0.000000	0.000000	0.000000	-2.000000	0.000000	-0.006607	-0.000412	0.000454	-0.000000	0.000000	0.000000	-0.072384	-0.012369	0.013635	-0.000001	0.000000	0.000000	0.000000	0.000000	-0.010429	-0.015338	0.498991	0.000002	2.000000	2.000000	0.000000	1.000000	0.000000	1.396263	2.000000	4.000000	0.000000	-1.828430	-2.356194	1.397746	0.230096	
2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.197375	0.379949	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.173648	2.000000	0.984808	-0.031112	0.047231	0.000000	0.121610	-0.005933	0.098467	0.000000	0.000000	0.000000	-1.999993	0.000006	-0.004768	-0.001059	0.001202	0.000000	0.000206	0.000187	0.055156	-0.019407	0.022411	0.000006	0.000000	0.000000	0.000000	0.000000	-0.013159	-0.019821	0.321380	-0.000019	2.000000	2.000000	0.000000	1.000000	0.000000	1.396263	2.000000	4.000000	0.000000	-1.828435	-2.356194	1.398599	0.262445	
2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.197375	0.379949	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.173648	2.000000	0.984808	-0.032727	0.049708	0.000000	0.121655	-0.005979	0.098363	0.000000	0.000000	0.000000	-1.999967	0.000029	0.001812	-0.001831	0.002136	0.000001	0.000770	0.000684	0.197420	-0.023149	0.028025	0.000021	0.000000	0.000000	0.000000	0.000000	-0.016048	-0.024367	0.318350	-0.000058	2.000000	2.000000	0.000000	1.000000	0.000000	1.396263	2.000000	4.000000	0.000000	-1.828431	-2.356191	1.397949	0.295382	
2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.197375	0.379949	0.000000	0.000000	0.000000	0.000000	0.000000	-2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.173648	2.000000	0.984808	-0.034743	0.052855	0.000000	0.121816	-0.006142	0.097992	0.000000	0.000000	0.000000	-1.999910	0.000080	0.012617	-0.002675	0.003199	0.000002	0.001738	0.001514	0.324130	-0.025324	0.031886	0.000043	0.000000	0.000000	0.000000	0.000000	-0.019215	-0.029128	0.374620	-0.000111	2.000000	2.000000	0.000000	1.000000	0.000000	1.396263	2.000000	4.000000	0.000000	-1.828425	-2.356179	1.395623	0.334128	
2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.197073	0.379735	0.000000	0.000000	0.000000	0.000000	0.003141	-1.997504	0.000000	0.000000	0.000000	0.016874	0.029554	0.026682	0.000000	0.000000	0.000000	0.174533	0.000000	0.000000	0.030000	0.174533	2.173648	2.000000	0.984808	-0.036631	0.055837	0.000000	0.122147	-0.006211	0.097397	0.000000	0.000000	0.000000	-1.999806	0.000168	0.026748	-0.003569	0.004358	0.000005	0.003102	0.002655	0.423958	-0.026830	0.034772	0.000071	0.000000	0.000000	0.000000	0.000000	-0.022610	-0.034075	0.442841	-0.000175	2.000000	2.000000	0.000000	1.000000	0.000000	1.396263	1.996859	3.997504	0.000000	-1.828906	-2.357561	1.391804	0.514208	
2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.196452	0.379208	0.000000	0.000000	0.000000	0.000000	0.009609	-1.991340	0.000000	0.000000	0.000000	0.052156	0.058187	0.055469	0.000000	0.000000	0.000000	0.349066	0.000000	0.000000	0.061000	0.349066	2.173648	2.000000	0.984808	-0.038084	0.058157	0.000000	0.122597	-0.006103	0.096607	0.000000	0.000000	0.000000	-1.999645	0.000304	0.043322	-0.004501	0.005590	0.000008	0.004845	0.004082	0.497220	-0.027950	0.036980	0.000104	0.000000	0.000000	0.000000	0.000000	-0.026094	-0.039061	0.503364	-0.000249	2.000000	2.000000	0.000000	1.000000	0.000000	1.396263	1.990391	3.991340	0.000000	-1.829235	-2.360670	1.386809	0.547404	
2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.196452	0.379208	0.000000	0.000000	0.000000	0.000000	0.009609	-1.991340	0.000000	0.000000	0.000000	0.052156	0.058187	0.055469	0.000000	0.000000	0.000000	0.349066	0.000000	0.000000	0.061000	0.349066	2.173648	2.000000	0.984808	-0.038956	0.059731	0.000000	0.122997	-0.006514	0.095670	0.000000	0.000000	0.000000	-1.999413	0.000497	0.061598	-0.005458	0.006877	0.000013	0.006957	0.005783	0.548276	-0.028717	0.038596	0.000143	0.000000	0.000000	0.000000	0.000000	-0.029552	-0.043958	0.549538	-0.000331	2.000000	2.000000	0.000000	1.000000	0.000000	1.396263	1.990391	3.991340	0.000000	-1.829421	-2.360596	1.380951	0.580520	
2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.196452	0.379208	0.000000	0.000000	0.000000	0.000000	0.009609	-1.991340	0.000000	0.000000	0.000000	0.052156	0.058187	0.055469	0.000000	0.000000	0.000000	0.349066	0.000000	0.000000	0.061000	0.349066	2.173648	2.000000	0.984808	-0.039406	0.060700	0.000000	0.123435	-0.006967	0.094636	0.000000	0.000000	0.000000	-1.999098	0.000755	0.081009	-0.006428	0.008199	0.000019	0.009437	0.007751	0.582310	-0.029105	0.039679	0.000185	0.000000	0.000000	0.000000	0.000000	-0.032901	-0.048704	0.581804	-0.000417	2.000000	2.000000	0.000000	1.000000	0.000000	1.396263	1.990391	3.991340	0.000000	-1.829731	-2.360490	1.374493	0.613775	
2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.195598	0.378549	0.000000	0.000000	0.000000	0.000000	0.018484	-1.983647	0.000000	0.000000	0.000000	0.104312	0.082328	0.087588	0.000000	0.000000	0.000000	0.523599	0.000000	0.000000	0.091000	0.523599	2.173648	2.000000	0.984808	-0.039644	0.061245	0.000000	0.124071	-0.006851	0.093569	0.000000	0.000000	0.000000	-1.998688	0.001088	0.101145	-0.007400	0.009543	0.000027	0.012294	0.009992	0.604091	-0.029153	0.040301	0.000231	0.000000	0.000000	0.000000	0.000000	-0.036133	-0.053292	0.603069	-0.000504	2.000000	2.000000	0.000000	1.000000	0.000000	1.396263	1.981516	3.983647	0.000000	-1.831087	-2.364485	1.367646	0.646892	
2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.194579	0.377573	0.000000	0.000000	0.000000	0.000000	0.029081	-1.972263	0.000000	0.000000	0.000000	0.173342	0.101125	0.124020	0.000000	0.000000	0.000000	0.698132	0.000000	0.000000	0.121000	0.698132	2.173648	2.000000	0.984808	-0.039696	0.061461	0.000000	0.124691	-0.006532	0.092416	0.000000	0.000000	0.000000	-1.998170	0.001505	0.121726	-0.008365	0.010894	0.000036	0.015539	0.012508	0.617436	-0.028948	0.040544	0.000279	0.000000	0.000000	0.000000	0.000000	-0.039273	-0.057728	0.616378	-0.000590	2.000000	2.000000	0.000000	1.000000	0.000000	1.396263	1.970919	3.972263	0.000000	-1.831289	-2.369794	1.360532	0.809680	
2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.193417	0.376190	0.000000	0.000000	0.000000	0.000000	0.041158	-1.956146	0.000000	0.000000	0.000000	0.260780	0.112144	0.165407	0.000000	0.000000	0.000000	0.872665	0.000000	0.000000	0.151000	0.872665	2.173648	2.000000	0.984808	-0.039634	0.061432	0.000000	0.125243	-0.005958	0.091164	0.000000	0.000000	0.000000	-1.997531	0.002015	0.142564	-0.009317	0.012244	0.000047	0.019182	0.015305	0.625147	-0.028546	0.040477	0.000329	0.000000	0.000000	0.000000	0.000000	-0.042312	-0.062015	0.624209	-0.000673	2.000000	2.000000	0.000000	1.000000	0.000000	1.396263	1.958842	3.956146	0.000000	-1.829501	-2.376626	1.353230	0.843177	
2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.193417	0.376190	0.000000	0.000000	0.000000	0.000000	0.041158	-1.956146	0.000000	0.000000	0.000000	0.260780	0.112144	0.165407	0.000000	0.000000	0.000000	0.872665	0.000000	0.000000	0.151000	0.872665	2.173648	2.000000	0.984808	-0.039265	0.061216	0.000000	0.125727	-0.006478	0.089983	0.000000	0.000000	0.000000	-1.996757	0.002628	0.163537	-0.010250	0.013582	0.000060	0.023231	0.018387	0.629186	-0.027998	0.040156	0.000380	0.000000	0.000000	0.000000	0.000000	-0.045254	-0.066155	0.628400	-0.000751	2.000000	2.000000	0.000000	1.000000	0.000000	1.396263	1.958842	3.956146	0.000000	-1.830366	-2.376340	1.345872	0.876268	
2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.193417	0.376190	0.000000	0.000000	0.000000	0.000000	0.041158	-1.956146	0.000000	0.000000	0.000000	0.260780	0.112144	0.165407	0.000000	0.000000	0.000000	0.872665	0.000000	0.000000	0.151000	0.872665	2.173648	2.000000	0.984808	-0.038802	0.060865	0.000000	0.126207	-0.007007	0.088793	0.000000	0.000000	0.000000	-1.995834	0.003353	0.184565	-0.011159	0.014903	0.000074	0.027690	0.021753	0.630830	-0.027265	0.039628	0.000430	0.000000	0.000000	0.000000	0.000000	-0.048029	-0.070149	0.630162	-0.000821	2.000000	2.000000	0.000000	1.000000	0.000000	1.396263	1.958842	3.956146	0.000000	-1.831367	-2.375993	1.338472	0.909571	
