2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.415411	0.783820	0.000000	0.000000	3.605551	0.982794	0.982794	0.160423	
2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009807	0.007452	0.000000	0.000000	0.000000	0.050622	0.067942	0.062161	0.000000	0.000000	0.000000	0.390954	0.445720	0.752965	0.071000	0.390954	3.593913	0.933292	0.983914	0.550006	
2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028830	0.028216	0.000000	0.000000	0.000000	0.171808	0.108078	0.128758	0.000000	0.000000	0.000000	0.722566	0.514493	0.674152	0.128500	0.722566	3.566092	0.813323	0.985131	0.771498	
2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.056444	0.058605	0.000000	0.000000	0.000000	0.322140	0.143020	0.165310	0.000000	0.000000	0.000000	0.743510	0.589279	0.568435	0.188000	0.743510	3.525509	0.664754	0.986894	0.992369	
2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.091104	0.094534	0.000000	0.000000	0.000000	0.455598	0.179220	0.192184	0.000000	0.000000	0.000000	0.624828	0.644382	0.468072	0.245500	0.624828	3.476438	0.533917	0.989515	1.209066	
2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.156815	0.160650	0.000000	0.000000	0.000000	0.612066	0.236304	0.249050	0.000000	0.000000	0.000000	0.453786	0.694081	0.344677	0.336500	0.453786	3.385150	0.382948	0.995014	1.433706	
2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.207733	0.219100	0.000000	0.000000	0.000000	0.707174	0.259838	0.304716	0.000000	0.000000	0.000000	0.418879	0.716521	0.265955	0.395500	0.418879	3.308417	0.291129	0.998303	1.648383	
2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.264709	0.284694	0.000000	0.000000	0.000000	0.774670	0.290043	0.351290	0.000000	0.000000	0.000000	0.321141	0.728363	0.210199	0.453000	0.321141	3.222440	0.227468	1.002138	1.862728	
2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.329264	0.362024	0.000000	0.000000	0.000000	0.825292	0.322168	0.401444	0.000000	0.000000	0.000000	0.237365	0.734901	0.169002	0.513500	0.237365	3.122543	0.180930	1.006222	2.077380	
2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.397766	0.449141	0.000000	0.000000	0.000000	0.866710	0.348975	0.455384	0.000000	0.000000	0.000000	0.191986	0.738736	0.135285	0.573000	0.191986	3.012314	0.143250	1.009960	2.320645	
