2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.415411	0.783820	0.000000	0.000000	3.605551	0.982794	0.982794	0.129197	
2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011795	0.008929	0.000000	0.000000	0.000000	0.055224	0.071975	0.065858	0.000000	0.000000	0.000000	0.411898	0.448341	0.750233	0.075500	0.411898	3.591582	0.928923	0.984147	0.524534	
2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031693	0.029784	0.000000	0.000000	0.000000	0.179478	0.109759	0.131664	0.000000	0.000000	0.000000	0.733038	0.518415	0.669239	0.131500	0.733038	3.563203	0.806080	0.985558	0.733950	
2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.077039	0.078250	0.000000	0.000000	0.000000	0.395772	0.166832	0.175254	0.000000	0.000000	0.000000	0.649262	0.620838	0.514241	0.221500	0.649262	3.497771	0.592938	0.988710	0.967839	
2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.114910	0.118601	0.000000	0.000000	0.000000	0.527696	0.196540	0.221818	0.000000	0.000000	0.000000	0.617847	0.669414	0.411595	0.281500	0.617847	3.443258	0.463759	0.991455	1.226219	
2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.185998	0.193329	0.000000	0.000000	0.000000	0.665756	0.253865	0.276608	0.000000	0.000000	0.000000	0.404916	0.707453	0.300731	0.370500	0.404916	3.341857	0.331258	0.997014	1.447322	
2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.240507	0.255968	0.000000	0.000000	0.000000	0.748592	0.277264	0.333324	0.000000	0.000000	0.000000	0.370010	0.724166	0.231826	0.430000	0.370010	3.259682	0.252035	1.000627	1.660070	
2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.270596	0.291016	0.000000	0.000000	0.000000	0.776204	0.297106	0.351128	0.000000	0.000000	0.000000	0.282743	0.728499	0.209377	0.458000	0.282743	3.213944	0.226418	1.002622	1.871021	
2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.369232	0.410246	0.000000	0.000000	0.000000	0.846768	0.339464	0.431341	0.000000	0.000000	0.000000	0.209440	0.736929	0.152291	0.548000	0.209440	3.060430	0.162056	1.008824	2.109200	
2.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.441355	0.504920	0.000000	0.000000	0.000000	0.886652	0.363478	0.488771	0.000000	0.000000	0.000000	0.181514	0.739944	0.119589	0.608500	0.181514	2.941904	0.125770	1.012422	2.321989	
