-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.005	 -0.012	 0.000	 0.000	 -0.000	 -0.000	 0.000020	 0.0000	 0.0473	 0.0766	 0.9268	 0.0000	 -0.0000	 0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.005	 -0.012	 0.000	 0.000	 -0.000	 -0.000	 0.046542	 0.0000	 0.0472	 0.0737	 0.9268	 -0.0001	 -0.0000	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.005	 -0.012	 -0.000	 0.000	 -0.000	 -0.000	 0.046829	 0.0000	 0.0472	 0.0737	 0.9275	 0.0001	 -0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.005	 -0.012	 -0.000	 0.000	 -0.000	 -0.000	 0.046766	 0.0000	 0.0473	 0.0675	 0.9268	 -0.0000	 0.0000	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.005	 -0.012	 -0.000	 0.000	 -0.000	 -0.000	 0.046870	 0.0000	 0.0558	 0.0696	 0.9234	 0.0000	 -0.0000	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.005	 -0.012	 -0.000	 0.000	 -0.000	 -0.000	 0.046720	 0.0000	 0.0461	 0.0656	 0.9262	 0.0000	 -0.0001	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.000	 0.000	 -0.000	 -0.000	 0.046814	 0.0000	 0.0469	 0.0672	 0.9267	 0.0001	 -0.0000	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.000	 0.000	 -0.000	 -0.000	 0.046790	 0.0000	 0.0467	 0.0667	 0.9267	 0.0001	 -0.0000	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.000	 0.000	 -0.000	 -0.000	 0.046784	 0.0000	 0.0545	 0.0669	 0.9268	 -0.0000	 -0.0001	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.000	 0.000	 -0.000	 -0.000	 0.046812	 0.0000	 0.0500	 0.0706	 0.9268	 0.0000	 0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.000	 0.000	 -0.000	 -0.000	 0.046798	 0.0000	 0.0562	 0.0748	 0.9269	 -0.0000	 -0.0000	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.000	 0.000	 -0.000	 -0.000	 0.046801	 0.0000	 0.0545	 0.0686	 0.9268	 0.0000	 -0.0001	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.000	 0.000	 -0.000	 -0.000	 0.046793	 0.0000	 0.0467	 0.0739	 0.9268	 0.0001	 0.0001	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.000	 0.000	 -0.000	 -0.000	 0.046803	 0.0000	 0.0538	 0.0677	 0.9198	 -0.0000	 -0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.000	 0.000	 -0.000	 -0.000	 0.046798	 0.0000	 0.0536	 0.0744	 0.9193	 -0.0000	 0.0000	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.001	 0.000	 -0.000	 -0.000	 0.046794	 0.0000	 0.0459	 0.0744	 0.9267	 0.0000	 0.0000	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.001	 0.000	 -0.000	 -0.000	 0.046806	 0.0000	 0.0484	 0.0664	 0.9302	 0.0001	 -0.0000	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.001	 0.000	 -0.000	 -0.000	 0.046794	 0.0000	 0.0550	 0.0672	 0.9268	 0.0001	 0.0000	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.001	 0.000	 -0.000	 -0.000	 0.046798	 0.0000	 0.0514	 0.0670	 0.9269	 -0.0000	 -0.0000	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.001	 0.000	 -0.000	 -0.000	 0.046770	 0.0000	 0.0546	 0.0675	 0.9302	 -0.0000	 0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.001	 0.000	 -0.000	 -0.000	 0.046836	 0.0000	 0.0534	 0.0741	 0.9257	 -0.0001	 0.0000	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.001	 0.000	 -0.000	 -0.000	 0.046797	 0.0000	 0.0466	 0.0736	 0.9270	 -0.0000	 -0.0000	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.001	 0.000	 -0.000	 -0.000	 0.046763	 0.0000	 0.0473	 0.0755	 0.9288	 0.0000	 0.0000	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.001	 0.000	 -0.000	 -0.000	 0.046830	 0.0000	 0.0472	 0.0754	 0.9251	 0.0001	 0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.001	 0.000	 -0.000	 -0.000	 0.046789	 0.0000	 0.0468	 0.0682	 0.9267	 -0.0000	 0.0001	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.001	 0.000	 -0.000	 -0.000	 0.046798	 0.0000	 0.0473	 0.0767	 0.9303	 0.0000	 0.0000	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.001	 0.000	 -0.000	 -0.000	 0.046828	 0.0000	 0.0473	 0.0759	 0.9262	 -0.0000	 0.0001	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.001	 0.000	 -0.000	 -0.000	 0.046785	 0.0000	 0.0538	 0.0665	 0.9267	 -0.0000	 0.0000	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.001	 0.000	 -0.000	 -0.000	 0.046782	 0.0000	 0.0547	 0.0668	 0.9268	 0.0000	 0.0000	 0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.001	 0.000	 -0.000	 -0.000	 0.046800	 0.0000	 0.0472	 0.0729	 0.9360	 -0.0001	 -0.0000	 -0.0001
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.001	 0.000	 -0.000	 -0.000	 0.046795	 0.0000	 0.0454	 0.0703	 0.9270	 -0.0000	 -0.0000	 -0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.001	 0.000	 -0.000	 -0.000	 0.046813	 0.0000	 0.0511	 0.0752	 0.9340	 -0.0001	 0.0001	 0.0000
-0.0000	 -0.0000	 -0.0000	 -0.0000	 0.004	 -0.012	 -0.001	 0.000	 -0.000	 -0.000	 0.046786	 0.0000	 0.0465	 0.0724	 0.9278	 -0.0000	 0.0000	 -0.0000
